model,quantization,prompt_id,language,task,repetition,status,response,cold_start_latency,warm_inference_latency,latency_seconds,memory_gb,cpu_percent,input_tokens,output_tokens,tokens_per_second
tinyllama,4bit,qa_en_13,English,Question Answering,0,ok,"In English, the phrase ""a quarter to twelv"" means approximately 15 minutes or about half an hour. It is a common expression used in British and American English to indicate that something has been happening for a short period of time. In this context, it can be interpreted as roughly equivalent to saying ""about 30 minutes ago,"" or ""just a few minutes ago.""",0.032211792,0.594637,0.6556539535522461,0.0392303466796875,7.1,50.0,79.0,132.85416144639504
tinyllama,4bit,qa_en_14,English,Question Answering,0,ok,"In the context of a physical store, ""browsing"" means that a customer is simply looking around and exploring the products or services offered. They are not making any specific purchases or decisions at this time. This phrase can be used to describe customers who are just passing through the store, checking out the displays, and generally observing what's available without making a purchase. It may also be used as a way to describe someone who is simply wandering around, looking for inspiration or information about products or services.",0.03256525,0.810245,0.8715870380401611,0.0392303466796875,8.9,57.0,108.0,133.29301630988158
tinyllama,4bit,qa_en_15,English,Question Answering,0,ok,"A ""try-on room"" or ""try-on area"" is a designated space within a clothing store where customers can try on clothes or accessories before making a purchase. It allows customers to see and feel the garments in person, allowing them to make informed decisions about their purchases. The try-on rooms are often equipped with mirrors, lighting, and other visual aids to help customers visualize how the garment will look on them.",0.032658292,0.742027,0.8036520481109619,0.0392303466796875,6.1,49.0,98.0,132.07066589221148
tinyllama,4bit,qa_en_16,English,Question Answering,0,ok,"In the context of this sentence, ""How's it going?"" and ""Do you really want to know?"" are interchangeable. The speaker is asking a rhetorical question, which means they are asking someone to answer in the affirmative or negative. In this case, the speaker is asking if the listener wants to know what their response would be to the question ""How's it going?"" The speaker is implying that they have something to hide or are not interested in sharing information with the listener.",0.032287083,0.811943,0.8908209800720215,0.0392303466796875,6.7,62.0,107.0,131.7826497672866
tinyllama,4bit,qa_en_17,English,Question Answering,0,ok,"In this context, ""Not bad"" is a polite way of saying ""It seems like things are going well or fine."" It can be used in place of ""Good,"" ""fine,"" or ""happy"" when you want to convey that you approve of the situation and are not necessarily surprised by it. For example:

- Hey, how's it going?
- Not bad.
- That sounds good.
- Yeah, I guess so.

In this context, ""Not bad"" is a way of saying that you have nothing to complain about or that you are not bothered by the situation. It can also be used as a way to express your support and encouragement for someone else's success or accomplishment.",0.032644542,1.20517,1.2671630382537842,0.0392303466796875,8.2,55.0,158.0,131.10183625546605
tinyllama,4bit,qa_en_18,English,Question Answering,0,ok,"In English conversation, to say that someone is ""awful"" or ""terrible"" is to express a strong and negative opinion about them. It typically implies that they are unpleasant, rude, or unkind in some way. Here are some examples:

1. ""She was awful at the party last night.""
2. ""He's terrible at math, but he's always up for a challenge.""
3. ""I can't stand her, she's so awful to work with.""
4. ""Their performance was terrible, they should have known better.""
5. ""She's such a terrible driver, I don't know how she gets through the streets without getting into accidents.""",0.033038667,1.180786,1.2426042556762695,0.0392303466796875,6.6,49.0,155.0,131.2684940370228
tinyllama,4bit,qa_en_19,English,Question Answering,0,ok,"In this context, ""pretty uneventful"" is an understated way of describing a day that doesn't have much excitement or drama. It can be used to convey a sense of mundane or unremarkable events, such as going to work, doing chores, or spending time with family and friends. The phrase ""pretty uneventful"" is often used in everyday language to describe a day that doesn't stand out or make a big impression on the person experiencing it.",0.032654917,0.806609,0.8681089878082275,0.0392303466796875,9.1,52.0,107.0,132.6541112236536
tinyllama,4bit,qa_en_20,English,Question Answering,0,ok,"A ""nightmare"" is a dream that is so vivid and disturbing that it causes the person experiencing it to wake up feeling scared or traumatized. In a literal sense, a nightmare is a dream that lasts for at least an hour or more, and that involves vivid and terrifying imagery, such as monsters, ghosts, or other supernatural creatures.

In the context of describing an experience as a ""nightmare,"" it means that the experience was so intense and overwhelming that it caused the person experiencing it to feel traumatized or frightened. This can be a sign of deeper emotional issues or psychological problems, such as anxiety, depression, or PTSD (post-traumatic stress disorder).",0.0327445,1.327772,1.4071307182312012,0.0392303466796875,7.3,64.0,174.0,131.0465953492015
tinyllama,4bit,qa_en_21,English,Question Answering,0,ok,"In this context, ""hype"" refers to the buzz or anticipation surrounding a new movie or film. When someone uses the phrase ""did not live up to the hype,"" they are saying that the movie did not meet expectations or deliver on its promise. This can be a criticism of the production team or the marketing campaign, as well as the actual content and quality of the film itself.",0.033290958,0.635154,0.6977698802947998,0.0392303466796875,8.9,54.0,84.0,132.2513910012375
tinyllama,4bit,qa_en_22,English,Question Answering,0,ok,"When describing a party or event, the word ""packed"" usually refers to having a large number of people present at the same time. This can be achieved through various means, such as setting up tables and chairs in a designated area, providing ample seating for guests, or creating a festive atmosphere with decorations and lighting. In general, a party or event that is ""packed"" is one that has a large turnout of attendees, which can create a more enjoyable and engaging experience for everyone involved.",0.032874417,0.855949,0.917625904083252,0.0392303466796875,5.6,48.0,113.0,132.0172113058138
tinyllama,4bit,qa_en_23,English,Question Answering,0,ok,"The idiom ""give me a hand"" means to assist or help someone in some way, usually with practical tasks such as carrying something or helping them do something. It is often used in everyday conversation and can be used to express gratitude or appreciation for someone's assistance. The phrase ""give me a hand"" can also be used as a request or command, such as ""Can you help me carry that?"" or ""Give me a hand with this.""",0.032657083,0.749712,0.8108861446380615,0.0392303466796875,6.3,48.0,99.0,132.0507074716691
tinyllama,4bit,qa_en_24,English,Question Answering,0,ok,"In conversation, the phrase ""just a sec"" means that you will be back with something soon or that you will be right back where you were before. It is often used as a way to indicate that you are about to do something quickly and won't take too much time. For example:

- Hey, just a sec, I'm going to run out of milk.
- Just a sec, I'll be right back.
- I'll be right back in a minute.

In formal or business settings, the phrase ""just a sec"" may also be used as a way to indicate that you will be back with something shortly. For example:

- Just a sec, I'm going to check my email.
- Just a sec, I'll be right back.
- I'll be right back in a minute.",0.032473625,1.381796,1.4467968940734863,0.0392303466796875,8.9,45.0,182.0,131.71264065028413
tinyllama,4bit,qa_en_25,English,Question Answering,0,ok,"The question ""What have you been up to lately?"" is asking for information about what the speaker has been doing recently, specifically after midnight. In this context, it means:

1. What have you been doing in the last few hours or days?
2. Have you been doing anything significant or interesting lately?
3. Have you been keeping busy with any new projects or activities?
4. Have you been spending time with friends or family late at night?
5. Have you been working late on a project or task?
6. Are you still up late, or have you managed to get some restful sleep?",0.032813125,1.026165,1.0883729457855225,0.0392303466796875,7.9,50.0,135.0,131.55779041382235
tinyllama,4bit,qa_en_26,English,Question Answering,0,ok,"The idiom ""taking it easy"" means to be relaxed, calm, and not too stressed or anxious about something. In conversation, someone who is taking it easy might say:

- ""I'm taking it easy today, I don't want to rush anything.""
- ""I'm taking a break from work today, I need some time off to recharge.""
- ""I'm taking a break from social media for a while, I need to focus on my studies.""

The idiom is often used in situations where someone needs to take a break or relax after a busy day or week.",0.033321542,1.018013,1.0805487632751465,0.0392303466796875,6.5,49.0,134.0,131.6289674100429
tinyllama,4bit,qa_en_27,English,Question Answering,0,ok,"""What's the matter?"" is a common question that can be used to inquire about someone's current or past situation. It is often asked after you have introduced yourself, but it can also be used as a general greeting or to introduce your own thoughts or concerns. In some cultures and contexts, ""What's the matter?"" may be considered rude or insensitive, so it's best to avoid using this phrase unless you are certain that the person you are speaking with understands its meaning.

When should you ask ""What's the matter?"" in a conversation:
- When you have just met someone and want to learn more about them
- When you need to know what is going on in their life or situation
- When you have a concern or question that needs to be addressed
- When you want to express your own thoughts or feelings
- When you are unsure of how to proceed with a conversation or task at hand.",0.032967625,1.542859,1.6047649383544922,0.0392303466796875,6.6,51.0,202.0,130.9257683300937
tinyllama,4bit,qa_en_28,English,Question Answering,0,ok,"In English, the phrase ""found out"" is used to express the discovery or realization of something that was previously unknown or unfamiliar. Here are some examples:

1. ""I found out that I have a secret talent for cooking.""
2. ""We found out that our team won the championship last year.""
3. ""I found out that my friend is in love with someone else.""
4. ""The news about the earthquake was just a rumor, but we found out it was true.""
5. ""I found out that I have a new job opportunity at the company.""
6. ""We found out that our team won the championship last year.""
7. ""I found out that my friend is in love with someone else.""
8. ""The news about the earthquake was just a rumor, but we found out it was true.""
9. ""I found out that I have a new job opportunity at the company.""
10. ""We found out that our team won the championship last year.""",0.032868166,1.690199,1.7523820400238037,0.0392303466796875,7.5,50.0,222.0,131.34548062092097
tinyllama,4bit,qa_en_29,English,Question Answering,0,ok,"In English, the phrase ""I'd rather not talk about it"" means that you prefer not to discuss or share information related to a particular topic. It can be used as a way of expressing your preference for avoiding a conversation or discussion on a certain subject. Here's how it might sound in spoken English:

Speaker 1: ""I'd rather not talk about that.""

In this example, the speaker is saying that they prefer to avoid discussing the topic of that, which is why they don't want to engage in a conversation about it.",0.032822958,0.934938,0.9965419769287108,0.0392303466796875,6.5,51.0,123.0,131.55952587230382
tinyllama,4bit,qa_en_30,English,Question Answering,0,ok,"Yes, artificial intelligence (AI) can process and analyze vast amounts of data in various fields such as machine learning, natural language processing, computer vision, and more. AI systems are designed to learn from data and make decisions based on the information they have gathered. This ability to process data is one of the key features that sets AI apart from traditional human-based decision-making processes.",0.032484209,0.611514,0.6761820316314697,0.0392303466796875,7.2,42.0,81.0,132.4581285138198
tinyllama,4bit,qa_en_31,English,Question Answering,0,ok,"The most common way to order food in an English-speaking restaurant is by using a menu or ordering kiosk. This can be found at the entrance, near the front desk, or on a table near the restaurant's seating area. Some restaurants also have touchscreen ordering systems that allow customers to place orders and pay for their meals through a mobile app or kiosk.",0.032883166,0.627974,0.6888720989227295,0.0392303466796875,8.5,51.0,83.0,132.17107714650606
tinyllama,4bit,qa_en_32,English,Question Answering,0,ok,"When ordering food, the phrase ""to start off"" means to begin with or to get started. It can be used as an interrogative phrase or a command in some cases. For example:
- ""Can I have a salad to start off?"" (interrogative)
- ""Start me off with a cup of coffee!"" (command)

In this context, the phrase is usually interpreted as meaning to begin with or get started with the ordering process.",0.039316584,0.742759,0.8108749389648438,0.0392303466796875,7.2,48.0,98.0,131.94050829407655
tinyllama,4bit,qa_en_33,English,Question Answering,0,ok,"In the context of sharing food in a restaurant, ""split"" means that one person is responsible for taking home leftover portions or unfinished dishes. This can be done by placing the remaining food on a tray or plate and handing it to another diner who will take it home. In some restaurants, this practice is called ""takeout,"" while in others it's known as ""dine-in."" The term ""split"" is often used to describe a situation where one person takes home the leftovers from a meal or snack.",0.032326,0.918779,0.9794461727142334,0.0392303466796875,8.5,47.0,122.0,132.78492433980315
tinyllama,4bit,qa_en_34,English,Question Answering,0,ok,"No, the Earth is not round. The Earth's shape is elliptical, with an average radius of approximately 12,740 miles (20,536 km) and a semi-major axis of approximately 157,980 miles (254,400 km).",0.032681167,0.519087999,0.5837650299072266,0.0392303466796875,7.2,39.0,69.0,132.92543871737632
tinyllama,4bit,qa_en_35,English,Question Answering,0,ok,"The phrase ""To be honest..."" introduces a fact or piece of information that is not immediately apparent from the context, but which the speaker wants to convey. It can be used in a variety of situations, such as when someone is trying to be truthful or straightforward with another person, or when someone is trying to hide something from someone else. In dialogue, it may be used to reveal a secret or a hidden aspect of a character's personality or behavior.",0.033102708,0.74102,0.8032791614532471,0.0392303466796875,6.0,49.0,98.0,132.2501416965804
tinyllama,4bit,qa_en_36,English,Question Answering,0,ok,"Decaf coffee, also known as decaf or decaffeinated coffee, refers to coffee that has been roasted and processed without the use of caffeine. This means that it contains less than 1% caffeine per cup, making it a non-caffeinated version of regular coffee. Decaf coffee is often made by roasting coffee beans at a lower temperature and for a shorter amount of time, resulting in a milder flavor profile and a softer texture compared to regular coffee. Some brands may also add natural flavors or sweeteners to enhance the taste, but decaf coffee is not typically sweetened.",0.032662666,1.086239,1.1507039070129397,0.0392303466796875,6.4,42.0,143.0,131.6469027534456
tinyllama,4bit,qa_en_37,English,Question Answering,0,ok,"In a restaurant, the ""check"" or ""receipt"" refers to the final bill that includes all charges and taxes for the meal ordered by the customer. The check typically includes the total amount due, any applicable gratuities or tip, and any other fees or charges such as parking or delivery fees.",0.032576667,0.510878,0.5753049850463867,0.0392303466796875,6.5,44.0,68.0,133.10418534366326
tinyllama,4bit,qa_en_38,English,Question Answering,0,ok,"A slice of apple pie is a small piece of pie that is cut from the top layer of the pie, usually around the edges or on the bottom. It can be served as an appetizer, dessert, or even a snack on its own. The slice may be slightly larger than a typical pie slice, but it's still considered a small portion.",0.032131333,0.577279,0.6416158676147461,0.0392303466796875,16.0,44.0,76.0,131.65211275657006
tinyllama,4bit,qa_en_39,English,Question Answering,0,ok,"'Nope' is not considered a formal or informal word in English. It is a common and commonly used word that can be found in everyday conversations, especially in casual settings. However, it may vary depending on the context and tone of the conversation. Some people may consider 'nope' as a more formal word, while others may use it with a more informal tone or even without any specific context. It ultimately depends on the speaker's personal preference and style.",0.032573084,0.766131,0.8275837898254395,0.0392303466796875,100.0,49.0,101.0,131.83124034923532
tinyllama,4bit,qa_en_40,English,Question Answering,0,ok,"In the context of responding to ""How's it going?"" with the phrase ""Great! Couldn't be better!"" or ""Wow, you're doing great!"", it means that you appreciate and congratulate the speaker on their success or accomplishment. It is a common response in formal or professional settings where one would express admiration for someone's achievements.",0.032839417,0.619347,0.6984460353851318,0.0392303466796875,8.9,59.0,83.0,134.01211275746877
tinyllama,4bit,qa_bn_01,Bangla,Question Answering,0,ok,"Bangladesh's name in Bengali is ""Rajshahi"". It is the capital city of Bangladesh and also the largest city in the country.",0.032776292,0.268698,0.3474500179290771,0.0392303466796875,13.6,65.0,37.0,137.70106215900378
tinyllama,4bit,qa_bn_02,Bangla,Question Answering,0,ok,"Bangladesh's national postal code or RMZ (Roll Number) is a unique six-digit number that identifies each post office in the country. It is used for sorting and delivering mail, as well as tracking packages and parcels. The RMZ is assigned to each post office by the Bangladesh Postal Service (BPS), which is responsible for managing the postal network in the country. The RMZ is a vital part of the postal system in Bangladesh, ensuring efficient delivery of mail and tracking of packages.",0.036381083,0.895933,0.9783120155334472,0.0392303466796875,8.1,72.0,118.0,131.70627714349175
tinyllama,4bit,qa_bn_03,Bangla,Question Answering,0,ok,"বাংলাদেশের মুক্তিযুদ্ধ (প্রথম নির্বাচনী) হয়েছিল সালে হয়েছিল না। সালে হয়েছিল না এবং তারপর কিভাবে মুক্তিযুদ্ধ হয়েছিল? সালে হয়েছিল না। এক সালে মুক্তিযুদ্ধ হয়েছিল, যার পর আগে বাংলাদেশের মুক্তিযুদ্ধ নির্বাচনী হয়েছ",0.033895792,1.963745,2.044067859649658,0.0392303466796875,7.0,79.0,256.0,130.3631581493524
tinyllama,4bit,qa_bn_04,Bangla,Question Answering,0,ok,"I do not have access to the specific jatiyatishuodkhaa or any other information about it. However, in general, jatiyatishuodkhaa refers to a type of traditional indian literature that is written in sanskrit and often includes poems, hymns, and other literary works. It is not clear from the given text if the author is referring to jatiyatishuodkhaa or any specific work by that name.",0.033120625,0.786949,0.867255687713623,0.0392303466796875,6.1,78.0,104.0,132.15595928071576
tinyllama,4bit,qa_bn_05,Bangla,Question Answering,0,ok,"বাংলাদেশের জাতীয় পশুর নাম কী?

The name of the national flag of Bangladesh is ""Bangla"".",0.032155167,0.375296,0.4366061687469482,0.03924560546875,11.0,66.0,51.0,135.89273533424284
tinyllama,4bit,qa_bn_06,Bangla,Question Answering,0,ok,"Muḥammadār-ud-Dīn ʿAbd al-Raḥmān Muḥammad ibn Abi-Saʿīd al-Qurashi al-Ḥamawī, commonly known as Muhammad Ali Jinnah, was the founder of Pakistan and the first governor general of Pakistan. His name is also spelled as Muhammad Ali Jinnah or Muhammad Ali Jinnah.",0.03264975,0.68885,0.7690441608428955,0.03924560546875,100.0,76.0,91.0,132.10423169049866
tinyllama,4bit,qa_bn_07,Bangla,Question Answering,0,ok,বাংলাদেশের জাতীয় মাছের নাম হলে সিলেজ মাছ (Siljémaa).,0.032186,0.414264,0.4750587940216064,0.03924560546875,6.5,69.0,55.0,132.76557943726706
tinyllama,4bit,qa_bn_08,Bangla,Question Answering,0,ok,বাংলাদেশের জাতীয় খেলার নাম হালনাগাদপত্র।,0.032436583,0.342718,0.4038240909576416,0.03924560546875,100.0,69.0,46.0,134.22113807853685
tinyllama,4bit,qa_bn_09,Bangla,Question Answering,0,ok,বাংলাদেশের জাতীয় কবি (Jatiyo Chhatra League),0.032342084,0.244674,0.3082149028778076,0.03924560546875,0.0,61.0,33.0,134.8733416709581
tinyllama,4bit,qa_bn_10,Bangla,Question Answering,0,ok,বাংলাদেশের স্বাধীনতা দিবস (বাংলা: স্বাধীনতা দিবস) হঠাৎ করে বাংলাদেশ প্রজেক্ষের সুবিধা করা হয়। স্বাধীনতা দিবস (বাংলা: স্বাধীনতা দিবস) হঠাৎ করে বাংলাদেশ প্রজেক্ষের সুবিধা করা হয়। এই দিবসে বাংলাদেশ প্রজেক্ষের সুবি,0.03256375,1.964258,2.0269320011138916,0.03924560546875,7.0,68.0,256.0,130.32911155255573
tinyllama,4bit,qa_bn_11,Bangla,Question Answering,0,ok,"Bangladesh's National Day (Diwali) is celebrated on the same day as India's Republic Day. The exact date of Diwali varies from year to year, but it typically falls in October or November.",0.033075084,0.374637,0.4366168975830078,0.03924560546875,7.6,62.0,50.0,133.4625250575891
tinyllama,4bit,qa_bn_12,Bangla,Question Answering,0,ok,"Bangladesh is a country in South Asia that has a Bengali-language as its official language. Bengali, also known as Bangla or Bengali, is an Indo-Aryan language that is spoken by over 150 million people worldwide. It is one of the most widely spoken languages in the world and is considered to be one of the oldest living languages in the world. The Bengali script is a Latin script used for writing Bengali, which is based on the Devanagari script.",0.032535583,0.836186,0.9150290489196776,0.03924560546875,8.8,70.0,111.0,132.74558531235874
tinyllama,4bit,qa_bn_13,Bangla,Question Answering,0,ok,বাংলাদেশের মুদ্রার নাম হলেও সিন্নিত।,0.0329445,0.305273,0.3672008514404297,0.03924560546875,6.6,62.0,41.0,134.3060146164253
tinyllama,4bit,qa_bn_14,Bangla,Question Answering,0,ok,"Jaakat kī? (ਕੀਆਂ ਸਾਰੇ ਬਹਿਸ਼ਤਾ)
Yes, that's correct.",0.032696791,0.395636,0.4603462219238281,0.03924560546875,8.1,43.0,53.0,133.96152018522076
tinyllama,4bit,qa_bn_15,Bangla,Question Answering,0,ok,বাংলাদেশের প্রধান নদী হিসাবু কর্মকর্মী। এই নদী প্রথম বাংলাদেশ জাতীয় উপরে ২৪ ঘণ্ডৰ সংক্রান্ত হিসাবু কর্মকর্মী। এই নদী প্রথম বাংলাদেশ জাতীয় উপরে ২৪ ঘণ্ডৰ সংক্রান্ত হিসাবু কর্মকর্মী। এই নদী প্রথম বা,0.033218,1.961899,2.024122953414917,0.03924560546875,5.8,68.0,256.0,130.48582011612217
tinyllama,4bit,qa_bn_16,Bangla,Question Answering,0,ok,"বাংলাদেশের দীর্ঘতম সমুদ্র সৈকতের নাম কি?

The name of the deadly river in Bangladesh is known as ""Brahmaputra"".",0.032868792,0.527802,0.6070849895477295,0.03924560546875,6.4,80.0,70.0,132.62549213530832
tinyllama,4bit,qa_bn_17,Bangla,Question Answering,0,ok,"পৃথিবী (Purbi Bhog) is a sacred place in Bangladesh, known for its association with the Hindu goddess Durga. It is located on the banks of the Meghna River and is considered one of the most important pilgrimage sites in Bengal. The area around Purbi Bhog is believed to be cursed by the goddess, who is said to have cursed those who enter her domain with misfortune and trouble. Many people believe that entering Purbi Bhog can bring about bad luck and harm, and as such, it is considered a sacred place for those seeking protection from negative energies.",0.032496083,1.072826,1.152022123336792,0.03924560546875,8.2,75.0,142.0,132.36069968475783
tinyllama,4bit,qa_bn_18,Bangla,Question Answering,0,ok,"বাংলাদেশের জাতীয় সংসদের নাম হলেও কি? 

স্বাধীনতা পরিষদের নাম।",0.032771417,0.552711,0.6145591735839844,0.03924560546875,6.4,70.0,73.0,132.07625685032505
tinyllama,4bit,qa_bn_19,Bangla,Question Answering,0,ok,বাংলাদেশের সাথে প্রজন্ম বিভাগ হিসাবে কয়টি। ২০১৮ সালের আগে এই বিভাগের প্রথম নির্দেশীল করোনায়ক হিসাবে কয়টি। ২০১৮ সালের আগে প্রজন্ম বিভাগ হিসাবে কয়টি হিসাবে করোনায়ক হিসাবে কয়টি।,0.032927917,1.725617,1.7881720066070557,0.03924560546875,7.1,69.0,225.0,130.38814522573665
tinyllama,4bit,qa_bn_20,Bangla,Question Answering,0,ok,"পৃষ্ঠাযন্2 সংক্রান্ত বাংলা বুঝানী ""Ketichhada"" (একটি মহাদেশ) পৃষ্ঠাযন্2 সংক্রান্ত বাংলা বুঝানী ""Ketichhada"" (একটি মহাদেশ) পৃষ্ঠাযন্2 সংক্রান্ত বাংলা বুঝানী ""Ketichhada"" (একটি মহাদেশ) পৃষ্ঠাযন্2 সংক্রান্ত বাংলা বুঝানী """,0.032454375,1.966683,2.0459558963775635,0.03924560546875,6.3,71.0,256.0,130.1684104657436
tinyllama,4bit,qa_bn_21,Bangla,Question Answering,0,ok,"Sure, here's the translation of the sentence ""Bangladesh has a vast number of administrative districts"" in Bengali:

বাংলাদেশের সবচেয়ে বিভাগ কোনটি?",0.032805708,0.521645,0.6009290218353271,0.03924560546875,12.1,79.0,70.0,134.19087693738078
tinyllama,4bit,qa_bn_22,Bangla,Question Answering,0,ok,"বাংলাদেশের সবচেয়ে প্রজন্ম বিভাগ (Provincial Government) হিসাবে কোনটি নেওয়া যায়। এই বিষয়ের প্রতি, আমাদেরকে সবচেয়ে প্রজন্ম বিভাগ (Provincial Government) হিসাবে কোনটি নেওয়া যায় না যেন, তা বলেই আমরা প্রজন্ম বিভাগ (Provincial Government) হিসাবে কোনটি নেওয়া যায়।",0.03340475,1.956973,2.0368030071258545,0.03924560546875,6.6,81.0,255.0,130.30327960579936
tinyllama,4bit,qa_bn_23,Bangla,Question Answering,0,ok,"""One day in one month"" is a phrase commonly used in Bengali, which means ""one of the twenty days in a month."" In this context, it refers to the first day of the second month (July) in a year. The phrase can be interpreted as either ""one of the seventh or eighth days of July"" or ""one of the seventeenth days of July.""",0.033111875,0.627121,0.7070279121398926,0.03924560546875,6.1,68.0,83.0,132.35085414138578
tinyllama,4bit,qa_bn_24,Bangla,Question Answering,0,ok,পৃথিবীর সবচেয়ে বড় মরুভূমি (big mushroom) হলো। কিন্তু এটা পৃথিবীর সবচেয়ে নেওয়া হচ্ছে না।,0.032823458,0.849982,0.9302148818969728,0.0392608642578125,6.0,82.0,112.0,131.76749625286183
tinyllama,4bit,qa_bn_25,Bangla,Question Answering,0,ok,"Sure! In Bangladesh, the country's Prime Minister is known as the ""Prime Minister of the Government of the People's Republic of Bangladesh."" This title is given to the head of government in the country's parliamentary system. The Prime Minister is responsible for leading and coordinating the government's policies and decisions, overseeing the day-to-day operations of the government, and representing the country at international levels.",0.032458666,0.728562,0.8082456588745117,0.0392608642578125,6.8,76.0,96.0,131.7664110947318
tinyllama,4bit,qa_bn_26,Bangla,Question Answering,0,ok,"Yes, Bangladesh has a unique and ancient tradition of Dhaka Baymohon or ""Bangladesh Day"" celebrated on the first day of the month of March every year. This day commemorates the country's independence from Pakistan in 1971, which was celebrated as a national holiday for three days. The significance of this day lies in its historical and cultural significance, as it marks the establishment of Bangladesh as an independent nation on March 26, 1952. It is considered one of the most significant events in Bangladeshi history and is celebrated with great enthusiasm and patriotism.",0.032742375,1.045483999,1.1252517700195312,0.0392608642578125,7.8,86.0,138.0,131.99628127450663
tinyllama,4bit,qa_bn_27,Bangla,Question Answering,0,ok,বাংলাদেশের আন্তর্জাতিক বিমানবন্দরের নাম হলো: সাধারণ পরীক্ষার বিমানবন্দর।,0.032422833,0.627775,0.7063019275665283,0.0392608642578125,6.8,81.0,83.0,132.212974393692
tinyllama,4bit,qa_bn_28,Bangla,Question Answering,0,ok,"Bangladesh is a country in South Asia. Its official name is the People's Republic of Bangladesh, which means ""People's Democratic Republic of Bangladesh.""",0.032199666,0.299275,0.3616931438446045,0.0392608642578125,8.8,73.0,40.0,133.6563361456854
tinyllama,4bit,qa_bn_29,Bangla,Question Answering,0,ok,বাংলাদেশের জাতীয় সংগীতের নাম হিসাবুল মোহাম্মদ.,0.032486084,0.388353,0.4498000144958496,0.0392608642578125,8.2,71.0,52.0,133.89879825828564
tinyllama,4bit,qa_bn_30,Bangla,Question Answering,0,ok,"Intranet (also known as internal network or corporate network) is a term used to refer to a private, secure and dedicated network that is only accessible within an organization. It is typically used for sharing sensitive information, such as company data, files, documents, and other confidential materials. Intranets are often used by departments within an organization to share information and communicate with each other, but they can also be used for collaboration, training, and other business purposes.",0.032218708,0.755953,0.8166987895965576,0.0392608642578125,6.6,53.0,100.0,132.2833562404012
tinyllama,4bit,qa_bn_31,Bangla,Question Answering,0,ok,"Rakthar Lal Kahkār কাজ কী?

Rakthar Lal Kahkār is a popular Bengali children's book series written by the renowned Bengali writer and poet, Abul Kalam Azad. The series consists of several books that aim to educate young readers about various subjects such as science, mathematics, history, geography, and more.

The Rakthar Lal Kahkār series is known for its engaging storylines, vivid illustrations, and simple language that makes it accessible to children of all ages. The books are also designed to promote a love for reading among young readers, which has been shown to have positive effects on their cognitive development and overall learning abilities.

Overall, Rakthar Lal Kahkār is an excellent resource for parents, educators, and children's book enthusiasts who want to introduce children to a wide range of subjects through engaging stories and vivid illustrations.",0.0326365,1.685793,1.7643630504608154,0.0392608642578125,6.8,61.0,220.0,130.50238077866024
tinyllama,4bit,qa_bn_32,Bangla,Question Answering,0,ok,বাংলাদেশের মুক্তিযুद্ধতা (প্রথম বাংলাদেশের সহজ সঙ্গে একটি প্রথম বাংলাদেশের সহজ সঙ্গে ছিল) নিয়ে আসল মুক্তিযুদ্ধ (প্রথম বাংলাদেশের সহজ সঙ্গে ছিল) নির্ভর করা হয়। এই তথ্য বিজ্ঞপ্তিতে বাংলাদেশের সঙ্গে ছিল নির্,0.033544625,1.948976,2.0288171768188477,0.0392608642578125,9.6,84.0,256.0,131.35102741131752
tinyllama,4bit,qa_bn_33,Bangla,Question Answering,0,ok,"বাংলাদেশের স্বাধীনতার ঘোষক কে?

In Bengali, the name of a person who is considered to be the most important and influential in society is called ""swadhinata"".",0.0353765,0.534327,0.6165258884429932,0.0392608642578125,9.3,72.0,71.0,132.87743273313907
tinyllama,4bit,qa_bn_34,Bangla,Question Answering,0,ok,"Certainly! Here's a possible translation of the sentence ""Niyomimet ekoyir uupkarieta bilen"" into English:

Usefulness of a concept or idea.",0.033145417,0.347179,0.4268543720245361,0.0392608642578125,10.4,77.0,46.0,132.49649316346898
tinyllama,4bit,qa_bn_35,Bangla,Question Answering,0,ok,"বাংলাদেশের সংবিধান কার্যকর হয় কি না?

The answer is not provided in the given text.",0.032501333,0.421231,0.5003147125244141,0.0392608642578125,7.0,79.0,56.0,132.94368173282592
tinyllama,4bit,qa_bn_36,Bangla,Question Answering,0,ok,"স্ট্রাক্ষিক বাংলাদেশের জাতীয় শহীদ মিনার কোথায়?
Yes, the State of Bangladesh has a National Shariat Board.",0.032825541,0.553772,0.6150839328765869,0.0392608642578125,6.2,74.0,73.0,131.82320521803197
tinyllama,4bit,qa_bn_37,Bangla,Question Answering,0,ok,"নিশ্চিত হওয়া প্রথম বলা হয়েছে আন্তর্জাতিক মাতৃভাষা দিবস। এই দিবস উপরের হুমকিয়ে চলে গেছে, আন্তর্জাতিক অভিযোগ ও বিদ্যালয়ের সূখ্যানে প্রকাশ করা হয়। আন্তর্জাতিক মাতৃভাষা দিবস উপরের প্রথম বলা হয়, যেখান",0.032432833,1.957099,2.036508083343506,0.0392608642578125,7.8,72.0,256.0,130.80585090483416
tinyllama,4bit,qa_bn_38,Bangla,Question Answering,0,ok,"The phrase ""ভাষা আন্দোলন"" (translation: ""dialect"") refers to the regional or local dialects spoken in a particular region, country, or culture. In general, it is not specific to any one year or time period. The term ""সালে"" (translation: ""year"") is used to refer to a calendar year, and the phrase ""হয় আন্দোলন কত সালে হয়?"" (translation: ""how many dialects are there in this year?"") is not specific to any particular year.",0.032997125,1.087568,1.1671600341796875,0.0392608642578125,6.1,65.0,143.0,131.48603121827784
